event_name,Lamp5,Pvalb,Serpinf1,Sncg,Sst,Vip,cpm,fi_fit_slope,hero_adapt,hero_avg_rate,hero_first_isi,hero_isi_cv,hero_latency,hero_mean_isi,hero_median_isi,hero_stim_amp,input_resistance,rheo_fast_trough_t,rheo_fast_trough_v,rheo_peak_t,rheo_peak_v,rheo_threshold_v,rheo_trough_t,rheo_trough_v,rheo_upstroke_downstroke_ratio,rheo_width,rheobase_i,sag,soma_depth,subclass,tau,v_baseline,vm_for_sag
Scn1a_2_66181571_-,3.567678027557416e-61,1.0126365597450199e-95,0.11816646025863732,2.5247585275618742e-05,3.9317790284869815e-05,0.05779555931105629,1.4563422930755955e-43,2.5699616762917092e-48,0.00019970333011225705,1.4149896893675245e-31,4.023653844126367e-18,0.055285223286192835,0.794564124946214,8.49120433236263e-46,1.0090084731528555e-50,2.5299472758838385e-46,5.6214672498086744e-37,3.493711396682122e-12,2.708759159140976e-20,1.3214762055912315e-11,2.345582280844323e-08,0.36420374068082767,6.684631614976444e-13,6.937881395488146e-17,2.142604686414436e-136,2.820014977533578e-116,4.166971563293783e-46,0.7570562722281664,0.0624119470938606,6.712682957128411e-143,1.4495944851948775e-28,0.0005699202022866687,1.2597266542132264e-14
Gria3_X_40761095_+,1.8185214960050355e-16,4.086605101578138e-26,0.9212562537517719,0.009562855369522593,6.91898779700094e-76,0.00024983180228278036,1.348908232172977e-06,6.018537438569136e-06,2.0682283047155438e-10,1.0490522323140651e-10,0.8185607402736481,0.08114805762100623,0.07061151877952983,1.2106466135125107e-06,6.348665006128238e-06,1.0725656097660322e-25,4.738953364273034e-12,3.238057521053935e-06,0.8045353604929422,4.979342240993762e-06,5.7672453844292584e-05,2.4279579002939446e-06,2.1675002568374608e-07,0.9539928009674108,0.733626680453172,0.04981250609618459,1.284320111218004e-25,3.2542193840004546e-13,0.8192098258224766,7.998692771022958e-78,6.196589994543553e-36,0.002360517272307027,0.014321524571960833
Gria1_11_57208491_+,3.2989075973085054e-05,3.3776681997353245e-53,0.6738809968412394,0.0002759721891917369,2.938712704181792e-120,1.4036715566017146e-18,2.063565466419371e-31,2.409018511362597e-16,0.02018890962050808,4.165099815032765e-22,0.023581019071775303,0.27955216017811596,0.9438140021637421,1.8743843181088406e-11,1.9944774416734876e-12,4.167784621623539e-27,1.0240420534831028e-12,0.9058844899250271,0.5737706114532196,0.8961889588584318,6.274268169951436e-06,0.0014036519056225296,0.9725568132681228,0.7942145980443259,0.010104893983495027,0.15592012078249515,2.1516728980266035e-27,2.752022907439948e-11,1.0,9.291093714102081e-125,2.713756629005426e-56,0.020207168546348214,0.018130802684815584
Itpr1_6_108345971_+,1.4905222010130324e-08,4.705215170563693e-23,0.2292203621254649,0.5505873342440227,0.14402024672282135,2.1687109481947655e-05,3.8069482759784546e-06,7.548940010369883e-11,0.29875355835094086,0.00082409453560093,0.017875331971732893,0.517167631490935,0.8799167651865752,2.8767876331922834e-05,5.7924177306923024e-06,3.2721544026034443e-10,1.9599448813416517e-07,0.05349661544734938,1.913444396176859e-08,0.062460803322591726,0.0005687264931870043,0.9373918144028586,0.02735073317220487,1.5697057625374448e-07,3.679396526566628e-27,4.3619038580283826e-20,2.135165588543002e-10,0.014545584523116002,0.7507293750537452,2.1272830297251213e-29,1.8423263159607878e-05,0.1532433317713383,0.0006221645780455183
Gabrg2_11_41803419_-,0.28568572543665904,2.561249401400458e-49,0.7806463080630575,3.1890878143644e-05,0.7502086696381464,1.4663310747144883e-19,0.17211392199529998,2.2687473603883863e-15,0.0001321929516513032,4.023608143802028e-17,0.027056095317791795,0.9078113467515014,0.28676516749335584,6.227724847973501e-11,2.034935969651306e-09,7.171234463997426e-41,2.835948494281453e-19,0.870648416075331,1.0325259672051455e-16,0.8488116351114054,9.674211723284005e-17,0.7503941628244268,0.9549395724050768,5.752222266018503e-14,3.7477516688582434e-49,1.1265464828592194e-31,1.5305597661386808e-40,0.8172115367743068,0.8399377796375596,4.499456461708984e-60,1.3711040290035427e-07,0.02455083606590797,1.2610265123460824e-13
Cacna1a_8_85306098_+,0.3063369608513972,1.0457259207226006e-23,0.996179330104529,0.4457338421539591,7.4799666024398e-07,0.03807419743236233,0.007853898768993846,5.650732478137408e-07,0.21403894959051403,1.3882670046883263e-05,0.7053358495804097,0.040016447237168754,0.28013391249613007,1.7875022830218744e-06,5.776959673248902e-12,9.532886246954946e-17,6.113311182276689e-09,0.26184436539467737,0.00045473693025953056,0.2748480818986817,1.9261869229786615e-09,0.99051076356053,0.22322840939019686,0.0013413731915329255,1.0242403080394493e-17,5.612782769981683e-12,8.467731377066528e-17,0.019437474208501948,1.0,2.3183489485147374e-24,5.479644846034399e-13,0.11333458220885781,2.4836371283051553e-06
Grin1_2_25200488_-,0.00013246004259986644,7.179338155918906e-24,0.056521069527904186,0.0004483141640333487,0.009160548653560002,1.3490602755753927e-21,0.684314371003209,7.517389567383941e-07,0.0029394517116340434,8.574167558349033e-06,0.5160491207109934,0.8929578914219635,0.9677283824483066,3.370816234918183e-05,6.92183865002494e-06,5.182785603005869e-23,8.151815879313032e-12,0.8543929389569179,6.38009692708351e-12,0.8907590289635647,6.499582999889843e-10,0.8844348647779356,0.7512647746898434,2.7830878754875294e-09,1.4618685100323275e-46,1.521665606467376e-34,1.0231188443199369e-22,0.9430948824096815,0.5289556947700328,1.4718317512734383e-50,0.017186871708463173,0.8736106352448554,7.221823994244944e-12
Kcnma1_14_23492148_-,0.35199442791817653,1.9905980154329906e-07,0.44459413003251014,7.891824070551924e-09,0.8044011718389039,1.6779378488156005e-05,4.8526736795017705e-06,0.0010909170173231924,0.10482233232138516,0.016136118445919372,0.5625207482704079,0.9141221088702065,0.6812632730717822,0.027252309232017373,0.036961037161856954,2.3036687425484216e-05,3.670988797071832e-06,0.4291675086136037,0.00025018108718629744,0.4392483941381205,1.5583868392058023e-05,0.9568174087552964,0.010717111147295679,0.002298335065515821,9.358888991620889e-14,2.5291762217050007e-09,1.2117956375863784e-05,0.920509675247139,0.2197015551076827,4.5624299466543054e-21,0.00026053919241172117,0.12692251033014668,0.00012849773047746596
Cacna1a_8_85344420_+,3.2018917612206472e-09,2.693888740740897e-12,0.4144883049751832,0.24022348021392226,0.8715904160412208,0.007612343335761514,0.02970378095921322,4.632967129123468e-05,0.8456103513683384,0.001000306085496982,0.03319015128111474,0.0032849717211742803,0.12045975025580716,0.01531544003603131,0.0035204597000078465,7.620229678129748e-07,0.007300466997556998,0.09528998919360093,0.0007280631648093314,0.10789410358330521,0.07283932293351195,0.6876492780715374,0.04988362952262206,0.004830929848591166,1.6565210588341435e-21,2.6167423941871822e-21,1.5316465395239534e-06,0.9071544861749131,0.42274785711014795,2.524953591709766e-22,0.22450935944114925,0.9332769547286998,0.0003411244179775696
Gria2_3_80596659_-,1.9455232810103866e-14,3.992863239915342e-37,0.8193623312453625,0.0021042809892317916,4.0857512406250124e-76,0.23103394110627926,0.843627389828103,5.163584841841544e-14,0.00023745725037238106,1.6270676630304284e-20,0.9768946609451575,0.7828757422603505,0.9399941752145259,0.027429429090705396,0.029806706921376755,4.353717307020624e-34,1.2224653794044826e-08,0.40897505938566375,0.8551849571885409,0.4456657670456312,6.2928024395172205e-06,0.0005676713735843462,0.6743352104128976,0.7990742435457563,0.28174726054151505,0.3114746046568714,1.4084608387529292e-34,4.502068347843406e-14,0.5092082137945471,2.3719302714278713e-91,2.984074658146113e-42,0.003890014163101744,0.017614971476700388
Cacna1d_14_29850756_-,0.005230803999316704,2.6916069992515882e-14,0.5932612950454524,0.00026748683331557783,0.8121982429840846,0.018559146772079326,0.029953003036149537,8.468580790202285e-07,0.08662680304181916,0.0010323103483710573,0.7967077256118454,0.09669880456755404,0.533255301627552,0.43632255355949007,0.13590072990711125,3.1311381043668724e-09,3.014329276493425e-07,0.5874941060993767,4.37172233451334e-06,0.6182560664707853,0.07366758052174603,0.9828139937676423,0.1430875961631829,2.0275833135359348e-05,3.21709110528292e-19,8.516256035703597e-14,3.7190895460346617e-09,0.4385227094241534,0.9532150216350961,7.940112350006945e-20,2.728322326511789e-05,0.04671694933539986,0.0013101538290608767
Kcnc3_7_44251292_+,0.2076415248751899,5.810352719424742e-10,1.0,0.3180718152220171,0.4053033034302219,2.4729173857590335e-05,0.0002482191005877357,0.00015093351923034466,0.02544912394240404,0.011141359758112847,0.021158338716775332,0.6927840127303309,0.5030008068407597,1.46206803950233e-06,8.310921131625721e-07,1.5993986386893629e-06,1.84479370124845e-05,0.9014066336195063,0.08210344565605854,0.9087707353084422,0.03022834646042815,0.18626792492239672,0.7225525609872903,0.2350009149983275,7.003137510278934e-12,9.229286179160565e-07,2.2704451312410154e-06,0.6652949612882709,0.9969154062962493,2.840373111498268e-12,0.014192996683440142,0.8563457980781134,5.715461834915844e-05
Kcnq2_2_180742412_-,0.00022612454861807295,2.8629930197695534e-17,0.9121865824907629,0.016647091807207446,0.32432944394001995,0.037900469787750475,0.7084592684530316,2.6886175532841887e-07,0.12108740786056088,1.5623060493959423e-05,0.5558352764104684,0.8958178184735067,0.9810475458351559,0.0009069592515764779,0.00033005701852808084,1.0971962344580785e-06,0.00045907687698537776,0.7353452291407341,0.0015688722808410742,0.7526322370217616,0.000258691010086932,0.8119911209414529,0.2846113351621943,0.008443563182619244,5.873049863752963e-17,1.0879384996825026e-12,8.884123055105432e-07,0.06395675322098851,0.7775527820567626,6.811540015022157e-22,0.009616942554457343,0.9170224012235297,0.21862160304542214
Gabrb1_5_71857631_+,0.6535461939440249,1.8039557906756925e-12,0.6874310801626003,0.0008915793342955295,0.46446674844105057,9.717446127139749e-06,0.412190122653941,2.0220840101952236e-06,0.0018148095218347862,0.0005369168039376571,0.8884404202811934,0.7660608283903323,0.19288647763258995,0.20342451593893002,0.6837491798965375,8.967575948143489e-12,2.865947402093812e-15,0.4456657670456312,7.336872940429576e-06,0.4345311235009917,0.008622184516315903,0.909824711299808,0.9335229561381158,1.7630944181599078e-05,1.915811625311821e-09,0.0003618076086576005,7.802862017101303e-12,0.21346107688565524,0.5742832422286842,1.0951295318987284e-19,0.003906566043491151,0.10001750413340352,1.4164384980844646e-05
Kcnt1_2_25778080_+,4.56453010416669e-05,3.9365434724913265e-18,1.0,0.003633150233615902,0.009286793693348635,0.170284221928507,0.9874156487089719,5.248827469779177e-06,0.3397479560497927,2.4919719357097022e-05,0.7006332448924122,0.6000679347013939,0.9128204680433936,0.14340149407143127,0.044251500236857824,5.1421660264595675e-08,0.0015469113428808674,0.130316846089849,0.005957917408775414,0.14071679758111252,0.11101913617849836,0.9322965369914482,0.047196216387959754,0.010612572578231895,1.908450800042101e-19,5.232534375372548e-16,8.943368961174864e-08,0.6663660559865914,0.6518153869813672,1.5003258385224273e-25,0.005418958494048914,0.7228151163487656,0.26331575130243046
Kcnma1_14_23436422_-,0.7738516262002646,3.4986482291000467e-12,0.6771242548842524,0.3852929501052234,1.634176579140875e-05,0.2093646140304675,0.10147146657295789,1.3972265688422137e-06,0.0615787831952412,1.1070588129433221e-07,0.10907868844462786,0.9725206854109113,0.6670012345084742,7.061334471035756e-05,0.0009807980246779896,0.0005427505497764064,0.025208351724706347,0.49077793183877566,0.018976253169621076,0.5047324430687844,0.0033795555454269573,0.940985095244474,0.27985846971130607,0.02856554142739246,4.847641668898013e-09,4.9215849240412024e-05,0.00042237812730607996,0.016395132389581152,0.3300523596978886,3.5332192885082734e-14,0.002247777892948433,0.5145099619790701,0.07034375334487901
Kcnn2_18_45816137_+,0.24447187368490986,3.7251438843337026e-15,0.8260564526650013,0.00023571999656144598,0.7728897765201836,6.628752875240794e-06,0.6662904437792603,1.1317760924735657e-09,6.530948154766294e-07,4.163945062423203e-06,0.4684640013921782,0.9271674744247578,0.2704339226546236,0.5994385247123197,0.8702572476848769,1.4305232899521492e-11,4.230954100643634e-10,0.2205916788694432,1.5572156630994386e-12,0.22558749380885887,0.009924957093074222,0.9859465963835226,0.9124626289260924,1.213508221557861e-10,2.9273242300098828e-05,0.46396579734048415,2.0967006436212687e-12,0.08013916370259551,0.01630666190886475,6.725306599269541e-25,1.0694955139636776e-07,0.0658651367405836,0.0002492025908243688
Kcnc2_10_112294394_+,0.0046201290861971845,2.115040245212754e-17,1.0,0.24113599162295357,1.2620581477149598e-13,0.9532150216350961,0.8154216284735194,0.00016815823473893308,0.053557202257137,3.737140061898953e-07,0.2955655752617917,0.003966267543932814,0.669744045091653,0.12379093605345175,0.026451415213597257,1.032173663499712e-14,0.12175139204801508,0.4956300127141439,0.8898186304009337,0.502177295493898,0.02187885886928216,0.431301403096107,0.6964740032606531,0.8542901618231762,5.548934221188956e-10,7.910541333278976e-12,4.3276916515728444e-14,0.012164795658040626,0.8836318477662408,1.4335862678124319e-21,1.2970606554947129e-07,0.9585465581986443,2.6988474813070927e-06
Grin2b_6_136148881_-,2.9356229650925084e-14,0.30399411702765294,0.6021511378796994,3.5403759881641815e-05,2.780880483103034e-09,1.260647198704431e-25,6.66788793187547e-37,0.151939380401674,0.0006008373547317495,0.016226806614404635,0.2562292310234616,0.9131509254552904,0.10557841285071128,0.5952588890713922,0.32733600116602424,0.000997348556774109,7.68940389307632e-05,0.001918363889623194,0.48058610361222565,0.002384332241251531,9.842631456868333e-07,0.4071805422144804,0.5875970419772477,0.6491891887291993,0.16246020223645743,0.1640622202661697,0.0010799147283150022,0.004524070558302049,0.5890501279776368,8.446473498504844e-58,0.06141750419249727,0.7399218837342998,0.0001566417715679595
Itpr1_6_108415260_+,0.0005910198641235708,2.248065759603481e-09,1.0,0.847650341654341,0.034372731088878464,0.5025711678120133,0.6159457530415385,0.00020670851811530757,0.34815898582465116,6.107069574598986e-05,3.450329003071925e-06,0.4869583667694769,0.01972081827890767,1.6549693312200595e-07,2.7097579512326986e-09,2.500301328997681e-07,0.16341329175225316,0.11726873913610839,0.2531982710717133,0.12818592530636688,0.34510072447243545,0.9796945582992221,0.06976771717675517,0.26397867930679814,4.605606986953555e-09,9.160915364087998e-09,2.3856533449494974e-07,0.6356417484288126,0.8623392457370767,2.8379940040502517e-10,0.0007220599464632969,0.9869990852091726,0.0069545222759425426
Gria1_11_57201433_+,0.4028926203419067,5.233704319986739e-10,0.826185299198782,0.6810172765971396,1.75856674779581e-11,0.020687565872169727,0.8941127204162139,1.670566600186527e-05,0.19015585909802682,9.016505280653309e-05,0.002318631914850821,0.27672922241796316,0.04340058708819647,0.012606272331147824,0.00021036408159533327,0.00028850916826024975,0.21833624098843252,0.5569969906645761,0.9137238843842451,0.5624787023245109,0.864235964946263,0.37102842573679057,0.8839450048749032,0.9887500271176901,0.007089459146568638,0.015146587742026686,0.0004344613479783646,0.3246126843436847,0.8537337621231428,1.7104424328068677e-14,0.0495594441540741,0.9925864386160514,0.34303606017895494
Itpr1_6_108408421_+,0.0012081997042104442,2.809719771343871e-10,1.0,0.9612508654129519,0.00962254817269097,0.17062627022992868,0.1975768098849385,0.016955548435135706,0.4384500900764968,0.004157598010291288,0.03711506539276072,0.15977152413540172,0.9482502818610501,9.191110082858198e-06,1.0309728714082902e-07,4.853444130918267e-09,0.0005031479750695626,0.2227574727788722,0.11729205174259436,0.2251030533985356,0.06814415948757546,0.6935576391109368,0.1411369822279557,0.15756101819706314,1.2471124767728554e-13,5.4048616854128715e-11,4.927587387579196e-09,0.40233134687700367,0.22613993903887708,1.870319642381451e-11,8.08220189311593e-05,0.41336549901708125,0.23494840176220805
Gabra4_5_71799670_-,0.043525787098298206,7.597240659752421e-13,0.749177367371018,0.6000679347013939,7.896845322882152e-05,0.05981943463665917,0.8016396815835299,0.01200832787950674,0.4929799546177472,0.12767377924986326,0.5927268351898253,0.05491837247832223,0.9916308746715907,0.0720367829830969,0.0064973105066102235,6.043696576486182e-07,0.00010329356984309226,0.7908822584343417,0.013566183587345359,0.8042447341412194,0.5556350042434927,0.8250449186457036,0.7509913815868235,0.018806880101574098,4.714470676964193e-10,4.306238142522207e-09,8.404758182391897e-07,0.19754839761142176,0.7769848047740944,6.570862740311393e-15,0.0001382914501624545,0.8782432611733512,0.03320996817920876
Gabrg2_11_41811378_-,0.39258772802538816,0.00025563573308490006,0.788142997876269,0.3754299124314529,0.9342396725721334,0.008937981732042069,0.9898282041752977,0.0008381987151903087,0.12058403045781742,0.033127816871700244,0.8964766703334424,0.8944246892988037,0.9555591375653191,0.019933523690400214,0.009795076652927519,0.0007619714021699403,1.4630466004885386e-05,0.8978216674101571,8.864744156565807e-05,0.8877390705672172,0.13819782468535247,0.9983610047036142,0.9295626297100618,0.00023164445787376533,1.2224653794044826e-08,1.6876121003156341e-06,0.0006248747517009473,0.222778022768353,1.0,2.0340677258029752e-06,0.026025662131185026,0.0831638397399202,0.24622458838889227
Grik1_16_87693240_-,0.2251030533985356,2.5794593589095313e-09,0.643391693636476,0.7715002119088582,3.9911552282126005e-08,0.01128491445501328,1.625838912464325e-07,0.007434008957316504,0.8685609298819025,0.0007722095943103759,0.31280977600693516,0.22999958799092224,0.8215927678907041,0.03728918480574008,0.0006659016032729037,2.5243850061285606e-05,0.007203087413007009,0.8592636111109728,0.4888236151531811,0.8624407382084958,0.5635198080991973,0.9274832794625226,0.9977466329456404,0.5783894513078385,1.1922039813077486e-06,1.9035372108953627e-06,2.0285234937230016e-05,0.9071672377472857,0.8924114988669225,5.316363924853992e-18,1.0645291322784364e-06,0.7009906473653872,0.5144368319740426
Ryr2_13_11905735_-,0.8748917530589706,7.650734666558215e-06,0.5254390497466296,0.0008871751010104337,0.932252805809984,0.011284340704311255,0.5937166586531595,0.0037968126923288935,0.2772339173741226,0.052819591921364005,0.7454530967037016,0.8526101745081289,0.9952472699497182,0.1837571556448559,0.3496960077704629,0.0010702385957344854,0.0005954990711019812,0.6992172235469046,0.005118449995028926,0.6852378187307113,0.04522672619810682,0.9429464347527294,0.9250436569711892,0.009550809144872505,3.5631883693063676e-07,0.0012402822836753017,0.0011114779620724196,0.9191882828477727,0.898654728849631,2.5622028745806108e-11,0.1597249722904075,0.84280348033339,0.02522875631115849
Gria2_3_80598742_-,0.022951648609384916,2.9804660517893744e-08,0.878354959696201,0.9258290292222204,0.010052260197509684,0.9641173513562803,0.7560388773382544,0.0008361906799459907,0.5355633341780912,0.0969017571372681,0.06665384892156558,0.01497350537468119,0.6584260137601348,0.014635357661274953,0.000327108875614267,0.0248582099355782,0.21255294669410252,0.9605371371310836,0.014532865228593725,0.9468381554992078,0.29051512587592293,0.6917894260315444,0.681521292387929,0.010570999284261322,3.2969493656879723e-07,2.5452844870001166e-07,0.027997667546772166,0.5774964805813267,0.622610643803467,3.556000473395596e-10,0.07890615270236488,0.4393832138102884,0.4051797457017133
Gria4_9_4420317_-,0.5569394546713913,3.3581646564412513e-07,0.3381574944399653,0.35811495866397497,0.0035971860512745485,0.848031683077506,0.010209948016281417,0.009749889582410803,1.0,0.004878661340078503,0.8905345610981442,0.6383048349989865,0.9713251984609729,0.1985188607364733,0.11981946719615061,1.331009550434411e-07,2.4636645875058954e-05,0.18304796829018785,0.4875953760126592,0.19318606547769643,0.762610670962727,0.8926165964220559,0.4986084881763548,0.4634080617892513,9.78157706406935e-06,5.861156534818021e-07,1.2259335988837742e-07,0.816368105523287,0.9858879852560833,1.2656003198228567e-08,0.028791555852128958,0.6500812743335111,0.000736851903416766
Kcnma1_14_23381039_-,0.9481767520571207,2.2336756204207164e-05,0.49107545950903225,0.6839608658873516,0.004701122662091404,0.10528838144313689,0.7557332861089838,0.2569332767521926,0.2825318908576175,0.22320178106048033,0.2809753161730817,0.6311139009780093,0.9457756545382152,0.0006967614949766059,0.001647602289798066,2.8587235200980987e-06,7.67964732240503e-08,0.9700861884204194,0.4140548586507253,0.9651489759975758,0.29834835222659456,0.8297949441453325,0.9440817857557797,0.36750259735593466,2.8712446876074013e-05,8.753603039385831e-05,2.914582033842816e-06,0.007034002261440582,0.9260264926300071,5.010006318507684e-07,5.550114420719493e-07,0.42011550637298434,0.008117314447643156
Trpm3_19_22674785_+,0.25550376511590994,0.30874696898934856,1.0,0.05922790134747533,0.9911625133529853,0.5769863109525454,1.0586550723542667e-10,0.12689363103536563,0.6421571514660238,0.25738115273877404,0.2178316899221304,0.9060635249643948,0.9395347726675648,0.009504392863648682,0.0010677180982152689,0.0001367272051447892,0.006837908786845445,0.00843517187228541,0.07121059432125276,0.008163522961358218,0.07964978642912804,0.1213449362182307,0.0883443751826123,0.16532603214798317,0.16904871798228654,0.15267723425062724,5.607672372355067e-05,0.012125087107789435,0.9079557172649514,0.0016099308790382758,3.119369014094655e-07,0.0038083397053106285,0.2464681818596546
Gria2_3_80596022_-,0.007189104834371389,8.252200676583025e-08,0.2803650298243062,7.558487623756665e-07,4.259136338908103e-05,0.16019675187186588,0.1892774652583028,0.00010705101196690376,0.49202819177956975,0.0059041413265647855,0.015980032762338264,0.00039348523087650406,0.5749489658715493,0.8596633552381974,0.605435396458892,0.029193079218178552,0.9960336882278839,0.30789832886731977,0.6751621490006583,0.3161584124627362,0.6529120973097121,0.9535523995010324,0.4743366430707008,0.7928507001997057,0.07086074294961067,0.0003248713574748163,0.03046101075257311,0.66148829567199,0.973635529481478,5.919321196436327e-23,0.7152010492411935,0.9689513196863418,0.8628990216479805
Scn1a_2_66153789_-,0.08340083341391162,0.0002736095215334856,0.6245258147782378,0.013930047044946317,0.8468446999917696,0.17405038793284888,0.0015180934241679949,0.021382279187486444,0.6469240537485775,0.25188028255983397,0.2207395597907068,0.525458151202599,0.3058643145449367,0.14125575101590268,0.11005783245862659,0.003131083709752682,0.0003913417036750822,0.7069753917954011,0.237029945706196,0.726068159749721,0.44991458619432245,0.9949796238569646,0.7112626999945066,0.3240086023833208,1.1759264350607393e-07,2.345582280844323e-08,0.002832444700638311,0.9930551373238752,0.3367026906671472,4.536308093277406e-08,0.010947812523969709,0.9148505051148985,0.0009800442389166102
Gria3_X_40758377_+,0.29046768665883227,3.931394615087375e-08,0.9616373859858549,0.8516648302076186,1.2224653794044826e-08,0.3318023043871671,0.08926454063783382,0.0020314151336596567,0.07303218239342973,0.0023122396802993913,0.8639350710592543,0.3765224965053691,0.6476007098106484,0.25968449785816605,0.02182315534524645,0.001571306448197576,0.01468395918551527,0.33394565898642153,0.5713396872877194,0.33746082639606734,0.5363524219192376,0.8591631257894439,0.5205824564702338,0.5348465457255949,0.15941259844127081,0.8565797184211567,0.0017468790026759777,0.01920636214425097,0.8195781039880949,9.318848876791378e-13,9.236934486646872e-06,0.328399989777385,0.625011963623035
Cacna1a_8_85363140_+,0.014384461931494839,0.002327205285462844,0.8057508590677618,0.6437251721003678,0.5244600708716244,0.9469926029786029,0.5863475865286014,0.05167315030868026,0.9513194494222881,0.07518565126336424,0.013627233613474387,0.1597591380357009,0.14821403503291616,0.027245115761020035,0.0015699034937320534,0.018069597687261567,0.5144846951553644,0.46685917270395183,0.9885930782037949,0.48278765536300655,0.17485686102856005,0.9661987110058335,0.26191010582426927,0.9530933747386127,0.00021504120901276404,4.9539100010690335e-06,0.019257331588952868,0.9566310787989286,0.4902066445231358,3.0644889801804835e-05,0.018183031045093202,0.9011274009543989,0.10293152280394445
Grin2b_6_136149936_-,0.6236734410259741,7.06657073969366e-07,0.8397963123112301,0.38800706465006435,0.7215341572965085,1.2306568334545502e-06,0.5424440887146423,0.018918587102009013,0.3855796451619599,0.016157632489594013,0.5398487129635063,0.772309454538218,0.7953776181111011,0.16233753076612023,0.185440173685922,1.1251786477221475e-06,2.9705489168603004e-08,0.7732794244258933,0.10498441198208919,0.7675113055559533,0.34705859281148,0.12364095910324474,0.9960297878222787,0.1440086469555248,0.00011534264009420261,0.4188454186954116,1.1637892226242746e-06,0.704542086048839,0.10032850913329164,9.562764032464216e-14,0.005697916737342046,0.7425602781049259,0.0001352320288105539
Scn1a_2_66119500_-,0.0004173658257418258,0.00020442318152686742,1.0,0.2268565636490667,0.18030192108600368,0.00035634178704144415,0.1034856178735127,0.006239186713773242,0.34829150422461896,0.0850305178428782,0.8869771195045998,0.9866281280368705,0.2903706917989602,0.5429178301472614,0.6317510597674979,0.010440997993165202,0.12477128612088713,0.05786014324563251,0.10067122415161034,0.06283259957791267,0.20619691072615629,0.9928094907513598,0.0451477845176542,0.1471360975911843,1.4379141530340614e-09,9.223543230859955e-07,0.007489413312172271,0.5913311469819664,0.040004511700575784,2.632551141984815e-12,0.9607130911007261,0.8652814993119687,0.08166704284683493
Asic1_15_99569664_+,0.5367422545658583,0.013527575859237454,0.9023728725763971,0.7642389894124617,4.454205558718008e-05,1.807040051288755e-06,0.0012517872087825386,0.08747178311969202,0.4493664329513208,0.6131699837670201,0.867149265433346,0.3831213418239164,0.00031211628367873445,0.6799168430773541,0.9740598740144688,0.05159019262921846,0.006223939918335049,0.18177177632409292,0.11921498603921679,0.17932266135531746,0.1605823245515546,0.5746647499450468,0.5853749844814207,0.3238811457573462,0.011390210998591693,0.5743363654563854,0.04735587485379396,0.9065267045129284,0.9977302871192891,4.098991940728202e-10,0.9712851877608475,0.8735239692810961,0.010526579437482166
