event_name,Lamp5,Pvalb,Serpinf1,Sncg,Sst,Vip,cpm,fi_fit_slope,hero_adapt,hero_avg_rate,hero_first_isi,hero_isi_cv,hero_latency,hero_mean_isi,hero_median_isi,hero_stim_amp,input_resistance,rheo_fast_trough_t,rheo_fast_trough_v,rheo_peak_t,rheo_peak_v,rheo_threshold_v,rheo_trough_t,rheo_trough_v,rheo_upstroke_downstroke_ratio,rheo_width,rheobase_i,sag,soma_depth,subclass,tau,v_baseline,vm_for_sag
Gria4_9_4424455_-,0.14113829280722373,0.00011844588486331833,0.9493337974397618,0.13513104109568053,9.29012641407358e-09,0.9509958256988019,0.04737083884249558,0.028417176607326462,0.6556456146883475,0.08223829456547102,0.5852667391454885,0.5268926345723853,0.963336141268766,0.43716816409005715,0.2803493742021887,0.005612456452058182,0.20976433274550826,0.918802058770288,0.7329609108506766,0.9118306069107744,0.03358730434208271,0.9523755751721484,0.5729511292112237,0.7228151163487656,0.8083706723931214,0.9564910669529102,0.005558345491539008,9.470869190287492e-05,0.9612751459120794,1.6266784866762499e-10,0.0008901921943583497,0.41233686564685923,0.37660877204721704
Cacna1a_8_85189314_+,0.051304178327803845,0.001412863908596179,0.804506756760494,0.8595371067736136,0.0163080368663295,0.7108984349977798,0.08333256396137036,0.04458915015936,0.8138806286457407,0.21419058791476073,6.872299724777348e-05,0.8374043944603945,0.6150215592147309,5.523979721397042e-07,1.1170876570230572e-06,0.23708024812325043,0.4821083660391415,0.8540882273052411,0.6629294991152631,0.8662145340398779,0.1232146103636416,0.8511387508590827,0.8702923471251212,0.7199206731349502,0.0003309089467290183,0.00019307696511670485,0.2509259834731997,0.5755519229852172,0.41541263472417456,9.017570226073339e-06,0.017226260346710313,0.4421649773291746,0.6428974446529839
Kcnd3_3_105575395_+,0.00039266091774121844,0.7947525892595009,0.9361157353153753,2.3407122994797503e-06,5.262964890440073e-17,0.08749370101891771,0.01380206621455856,0.5315741496881947,0.6431126590219222,0.07817521402672425,0.7826893326502541,0.6915842417528418,0.8296603493064842,0.9670985194421048,0.9885209374307464,0.49311167473284223,0.9283498601234648,0.2890962953211358,0.014819274610491642,0.3137112522097921,0.9893091965012807,0.5783389531443965,0.08700265796582234,0.060650824287053456,1.006336968743585e-07,3.9248225215568675e-05,0.4096165738167802,0.08524553355357789,0.7154955879647301,2.559521503546313e-19,0.031196774999237144,0.7993722892997108,0.8036742593992745
Kcns3_12_11169950_-,0.005276327730672612,0.00028310555326694763,1.0,0.015887871881127058,0.37905666208395805,0.03470587306904404,0.6281129741385899,0.08988364062368814,0.18697692832021806,0.10478256994944984,0.945989143201025,0.6338231750915286,0.6039731289817374,0.7531614243523733,0.7915734365420322,0.013335530753528549,0.5992018518912013,0.8582043803184713,0.7576460451177455,0.8638071648257992,0.5562867478197898,0.40241463573847785,0.8003913371343631,0.7670735599735674,6.92183865002494e-06,0.0019711571849021065,0.015232424726501693,0.7601698281066956,0.9243300189843232,4.491914168458439e-14,0.05283661002325198,1.0,0.466708906745945
Cacna1d_14_29864675_-,0.0002588770923592475,9.320434989373613e-10,0.35624543043025014,0.44942596029593895,0.4986525323437567,0.15584060624071958,0.9839208233091796,0.006501373466233534,0.7533992788853697,0.022590536550229287,0.15340959756391787,0.18898280779436327,0.8114602024800146,0.11395589168633471,0.08216092555513395,0.00017876310062756183,0.712101442328281,0.49114923327789595,0.50606039470894,0.519813411281109,0.29597571095781605,0.44969855054543023,0.41408633111975685,0.7581866701865767,3.4764754633055035e-09,4.812979904938782e-06,0.00014571087307482908,0.676377340662611,0.9518268947684121,8.849237914120218e-14,0.9951535510734844,0.9848784112336731,0.6380372432037871
Kcnc2_10_112107591_+,0.7742214730316234,0.014894960634927287,1.0,0.013990177503708224,2.0088416812648037e-05,0.005922439681742584,7.16865803300565e-08,0.396761276245872,0.8970616211157302,0.5280029911229661,0.9686424285608638,0.8722248850250791,0.9960297878222787,0.8739504529912523,0.8030841595538618,0.2845298529985568,0.4441605029743482,0.9638155894998015,0.024820482194616862,0.9626712725017019,0.4190534015093823,0.5473086671452125,0.9357755501578862,0.03690239469156991,0.23390633444451592,0.4045177764173814,0.3084111892890589,0.1427839836477541,0.08114109671859616,1.1978077058111285e-13,0.4246485183911748,0.007928929268852638,0.3068553252212902
Gria4_9_4519540_-,0.8088286252184534,0.009800739623320608,0.8273828178997966,0.3375053451952321,0.7527436736893629,0.14613865253296018,0.026491083753777265,0.1999613988003462,1.0,0.5132089610207609,0.6081726731031578,0.26032663316577864,0.9231289412869363,0.6769286499293863,0.6241870513003847,0.031620829122041505,0.023721276274592744,0.9294909976935317,0.14867943216526502,0.9359179605868975,0.7100577825274653,0.9110908084238117,0.807674165857404,0.1981121020348123,0.012309906210432682,0.06465743089601053,0.03287003288629091,0.5129800383631671,0.0144153706695306,0.0005619713381315177,0.6847951141620944,0.8479039412241371,0.16886096822894428
Grik1_16_87747030_-,0.8671601957175632,0.0008774195265309631,1.0,0.33479429178207987,0.00039554423935887143,0.1355266335163183,0.7346454413311863,0.9943095445464393,0.5722908734366573,0.2842699259806056,0.8821680151526888,0.5796722368862831,0.9625282179542751,0.005170808293610116,0.020008265171364403,0.009829277298007331,0.34411312744981715,0.9086765140084879,0.49381371577620514,0.9077511944534067,0.6203124934630906,1.0,0.8861420730353805,0.4369993628275134,0.3975143043821446,0.3896499346116612,0.01094748952112396,0.9467276371829209,0.4590494976898424,7.757156433897503e-07,3.449652294774163e-05,0.24463342633757984,0.6516114654033259
Grin2a_16_9810416_-,0.018105430505567153,0.42990763188304815,0.847706002969054,0.4840647579199036,0.7997857039806934,0.019121602736871843,0.0035242257755983206,0.5742727690290631,0.7606872590497469,0.609956224533991,0.043404602914081526,0.5485383224837181,0.18588806029770133,0.25078801163179376,0.270533737756112,0.44459038748578683,0.8954070992379379,0.00543233822834608,0.128613309830494,0.005620835868930124,0.8025950903637636,0.17810042303275533,0.06784116553132609,0.10668055150806176,0.2392095260023782,0.23911393083565086,0.479988873223362,0.8352894117067958,0.4173356387673921,2.8024630074710364e-05,0.9683564225078393,0.8000141673639691,0.9271163122752465
Cacna1e_1_154348460_-,0.0015830760052781194,0.33036422657399417,1.0,0.6050586226708509,0.2380965638497046,0.9684590801097749,0.883626432970938,0.19447718421566132,0.49561248462231833,0.7260735016111407,0.0011630067476552325,0.09383756355830775,0.8629426462120893,0.7949170676268611,0.12230333322780126,0.6863649273544887,0.43559249369473574,0.028665784494624702,0.9488488655704866,0.03153688056376883,0.8201347781640341,0.8000503625374087,0.19462247667439217,0.8984485140202834,0.0014161185533996168,0.0005213895428805992,0.7514542123142652,0.7772182924513072,0.47328595764796566,0.00018038571303694392,0.8194995141221898,0.32464664295675716,0.9935042240427141
Grin1_2_25185950_-,0.6515969217402746,0.09211908866098838,0.7968365929522517,0.9888741475166615,0.8572316888055629,0.011877624647577837,0.6598484384525649,0.4345516123103948,0.22063627837193328,0.023121378706268875,0.4947163347895431,0.7947525892595009,0.97481873496033,0.2712744880655751,0.225380717306186,0.01774333964069961,0.10590416516233102,0.9190260807208023,0.822274133926779,0.9119922297958922,0.6045103796802274,0.388803159143797,0.9229732840032123,0.9113692252984944,0.004319120813184564,0.024553825513555366,0.021240503255505132,0.7920674942232434,0.7266445815617836,0.0006756518395792493,0.5813212868402913,0.9783112255176861,0.08145614517075926
Gabra2_5_71251962_-,0.030583605843004593,0.04883372227502083,0.6956481567079871,0.7173980747546165,0.5821777655446811,0.4089117168989283,3.1986623313681574e-07,0.3259349426166564,0.6626546808509831,0.6644537670415812,0.6350891849901668,0.9616068411954575,0.9595297679179714,0.43114458632127384,0.3754299124314529,0.0012991201980283628,0.26330388756976275,0.685775097421288,0.954836568461854,0.6896749931390832,0.2210771695133953,0.6522264871042315,0.8545089092191568,0.9398131842861345,0.5167538742541983,0.6323529656029613,0.0016795395149356391,0.8706516898831314,0.915474824727674,2.9042413401983985e-06,7.758883131222833e-05,0.16428666695015043,0.6428306429496442
Htr3a_9_48817693_-,0.4928353349657355,1.0,0.5071775031293178,1.0941298786705636e-07,0.8321253824571361,4.423221198730055e-05,0.0012200364799653948,0.37525009256740455,0.3674306027805554,0.6968432871067146,0.11426350293549975,0.7410922616298402,0.671016376011795,0.22103658192409448,0.430682671959488,0.7046844189948549,0.012090747086547074,0.9143716720743836,0.2885917899008608,0.9096390450722373,0.9766680179028493,0.8273080104535409,0.9740598740144688,0.29441702990603386,0.9746948761318414,0.962265497569776,0.6080471560194767,0.21039347794089883,0.5898265504317766,4.692822133611419e-08,0.0013744569095360403,0.8069052267603672,0.37102842573679057
Gabra1_11_42070476_-,0.07921171627370893,0.012859155879408623,0.9444409973879502,0.7655732178197578,0.35190670013923375,0.8694100657952585,0.17175803694864006,0.437638741004188,0.8184838772610592,0.7779725648908042,0.360974136866911,0.08693788078017163,0.9763126651110999,0.790767768027548,0.45971281533088937,0.036962620771129544,0.22278768798053766,0.7013250129092827,0.9663846981336811,0.7113950371297334,0.6693300941290528,0.7906987971079823,1.0,0.978650583738524,0.029354263530950324,0.037086230054372754,0.03611499080764134,0.7633591506437427,0.8870307436305604,8.43583068803347e-05,0.27733599649265933,0.9910907722226018,0.38495558659208845
Gabrb3_7_57241228_+,0.8180442161553855,0.014410795475934835,0.0368280138131112,0.9982120098793187,0.9623815809994335,0.4461904687735319,0.2840950687165552,0.4730538411095922,0.652265334640677,0.5102026149923444,0.8875071234323147,0.8923418410220343,0.8490885596085544,0.24499963594067023,0.3317209525468687,0.00902508787111579,0.25725829909116305,0.9124350055858225,0.341289107495324,0.9043515768442962,0.8045353604929422,0.9133207372079203,0.9173393076622347,0.488172631742199,0.041288835382594806,0.3333189754072316,0.010988963356680396,0.32861053560570336,0.5144487864827751,0.00012483368181394913,0.6099287807030317,0.7033810543384643,0.365419806781545
Grin1_2_25182497_-,0.44474364733568483,3.34786865368239e-05,0.6064711284439468,0.3310326510203203,0.21450654919681222,0.7326773752480253,0.74786693951413,0.029030556051362625,0.7206919730878316,0.08165893230031279,0.36940303412875813,0.9919756447988043,0.4018913635275622,0.14631470024672935,0.365617382366296,0.03709515872097998,0.5502739662057367,0.4904604731739849,0.9937824615806431,0.4950268524223415,0.7376645543469293,0.8002103910657338,0.8629219576411187,0.985018689859245,0.16034976388923905,0.1640642968493377,0.03661173118360695,0.6608076828340864,0.9578294341446486,5.774593530536352e-07,0.31074574942104877,0.9102465056787223,0.8629219576411187
Kcnc3_7_44244584_+,0.6520586519201805,0.0021094906929038514,0.9372529780450674,0.5930270124330858,0.14137442439102862,0.8774376720342827,0.9220414620994213,0.18263266559240343,0.9223580342937786,0.1989163840118915,0.6956937611988012,0.6372981573319334,0.4427529574410742,0.4186122379935905,0.6309656052211277,0.031658137049021456,0.11922723733449378,0.9307115867263798,0.8829337134179674,0.9347006560199717,0.5172729117753895,0.14495954728134888,0.6621466674940396,0.9305658259948252,0.006320693078369735,0.06847505517473036,0.03270059038724414,0.57527948236529,0.9406397238941552,0.0001360318847947443,0.25117543907925016,0.8258215956231971,0.37820426238041177
Kcnt2_1_140511756_+,0.35145430559628504,0.06514381207339254,0.6494512570808307,0.0003385130629593966,0.9152150261496192,0.5755132426616555,0.9446828392788285,0.2925839145642527,0.8061117601914574,0.5803062857593507,0.4858168634490337,0.7319928355098562,0.9273161267224173,0.9592423031068591,0.7742719499594835,0.26138936572259375,0.3825158500157792,0.49604493134752686,0.6743323464576086,0.5104404272063082,0.05402766932176438,0.5599762080092645,0.8019561994285581,0.41576408455050845,0.0009167116061029768,0.003445063649563548,0.2715099306489282,0.00253379400571927,0.5310096254599914,7.320923353480065e-07,0.46508240000124057,0.7508027503793163,0.8820992657954092
Itpr2_6_146320015_-,0.5986145216072782,0.02739738049162216,1.0,0.7143509973944637,0.0030048231246796626,0.5460784600066373,0.8889250211623319,0.2074564386098092,0.970067600601043,0.6734835975792733,0.9748273902104816,0.7123128675336877,0.9644178961019562,0.9079054448440069,0.8097400860449909,0.26119853502952123,0.022793195227028894,0.9491508936971181,0.9787230549020506,0.9487162500721364,0.7446647213345648,0.8639783470607556,0.769276180420876,0.954800492491028,0.3451234880742642,0.11941275787893818,0.2183007233516336,0.576198842439233,0.9542918223428473,0.00014941847130397446,0.00177743495457846,0.8607899793219057,0.3755821582227347
Kcnt1_2_25799216_+,0.9329410576832549,0.21483167518106305,0.893980427686627,0.211924636465049,0.707707475913628,0.2012613313964149,0.8976103946152145,0.9657070987801843,0.7460602408932485,0.9786641598805095,0.6822129455210126,0.6722353639389584,0.8290005309954775,0.8716902917129119,0.9583965377840892,0.01790326229265236,0.017442665349666556,0.9720358315168814,0.6449174401789247,0.9675864927386257,0.7865605290049315,0.8210099922116159,0.8111592021216344,0.6818191466731582,0.157762793226177,0.4392483941381205,0.013064826373157578,0.67632932561195,0.7386046433186083,0.004135730772718724,0.04131719887160951,0.8011804430171477,0.4458824029983409
Kcna6_6_126685671_-,0.9450283441172156,0.012894092585324287,0.26040138472044017,0.8151174889641871,0.0004912899327609858,0.19620385753859929,1.6093752398507694e-12,0.20170163898431023,0.9140799059032962,0.43872513584752537,0.9137057673338901,0.7258159773204825,0.5898399770301236,0.9841529412233474,0.8958859359526103,0.1241895088247523,0.07361558759331312,0.9402349212260349,0.4493178578015177,0.9401085182282239,0.6881786857775524,0.8218164640710091,0.9334912423035324,0.61521609839022,0.39828800037895407,0.3102345874107876,0.10463922077502658,0.8640960303959572,0.987832929795965,3.9090524616305025e-09,0.13267637315260378,0.3924534723462898,0.047972282871468694
Gabra2_5_71170127_-,0.5659213157792362,0.9185029112546802,0.42784411250071924,0.3123961480366461,0.0015396371529070132,0.007562083221051966,0.062420497709243725,0.9331077104689254,0.909935553371494,0.9477317050270772,0.20177292377355405,0.8955294771150636,0.6033874182651426,0.3263394952063657,0.34595987834844194,0.7773250506626083,0.9392492856942646,0.3116261517240018,0.23060730082681383,0.3088612835156142,0.9775195799858982,0.7763728637657851,0.9082423971871408,0.48532634663584334,0.8350183010548682,0.8017420737755789,0.762535970491403,0.6996347687019715,0.986382046294431,9.740948837977269e-06,0.02068854313912313,0.6691097364724046,0.9781518225390534
Grik2_10_48977369_-,0.18747759121349614,0.42755434498385964,0.9235192204640916,0.0005649139648223811,0.3718743907869157,0.0825896534179922,0.3772665215913702,0.47683234464101054,0.6327005029182863,0.8612286358487885,0.8706941849857186,0.5687878927154801,0.9897783085472006,0.4314614809266527,0.6887409293211112,0.8640905850355177,0.994975369018597,0.49402253741425,0.21324534338594495,0.5054840388962767,0.9176955922058172,0.6887409293211112,0.24009471763430937,0.21832249566503487,0.016473091053463285,0.01821871074222693,0.850343223134624,0.6806471846746692,0.1384038514172603,3.551528224117396e-08,0.6630477048377457,0.9897178940934822,0.9561414424646623
Gria4_9_4513382_-,0.7759176953651786,0.012235697521793324,0.867443867034949,0.8084627509170337,0.03639880620780548,0.9492474074595006,0.002465523684203414,0.1949078046160271,0.7186412127892321,0.6825510071884783,0.45020094180342973,0.891272665955134,0.4985530779503923,0.693099122727193,0.5765946769876004,0.4755698598247034,0.9329230947408034,0.9040951823295681,0.9105669314922216,0.9080078384932213,0.8878049148702616,0.14017886339283794,0.9288597133974266,0.8501427645469378,0.16097455537431402,0.6759980733838961,0.44639837706001984,0.2029043223704091,0.882591214457748,0.002765379998671857,0.909448861817375,0.51882316290917,0.8045728104816977
Kcnt2_1_140352930_+,0.8467513548467895,0.719233878860352,0.5235903695388752,0.561646706141595,0.004200879704942911,0.03774118051185114,0.5041131869285748,0.9003497219000889,0.8318585013944636,0.4717291679211149,0.4144410531577396,0.6844973483606414,0.04655146866964452,0.3685779036506983,0.3720120156640862,0.5054372483231965,0.9234252125519588,0.6042724511212544,0.9086511293768603,0.5993270971692861,0.9684309571697672,0.3338785042015545,0.868614485139331,0.891018238191415,0.9419277592899932,0.7828757422603505,0.49266330770223493,0.9460174864660833,0.4103074824650538,0.00018546920130937464,0.21541523135263882,0.9580005538623727,0.7046651026241811
Trpc6_9_8679468_+,0.9309777469799099,0.7779713676023002,0.6944753216693773,0.6749384405358434,0.006080205648677639,0.015096945793102655,0.9645686131988268,0.8227809701138967,0.5540471251001754,0.6373093038881391,0.36825789192246344,0.006587971552534776,0.22384889050049983,0.6935700273653975,0.8707327059743288,0.7645406215566413,0.8601678376867005,0.7817045675005668,0.09120087946728862,0.7857493301818763,0.645957519790641,0.9509065751234986,0.7575282838691836,0.10423161096360721,0.20407647034216228,0.9522726398185963,0.7266588452148386,0.2637512827309248,0.9666048688927491,0.0024043062186174164,0.5371045825743995,0.9626051256472369,0.701602503951203
Gabra5_7_57158306_-,0.0003383766558871922,0.5079894616911832,1.0,0.6093544820122123,0.38146843077134895,0.03586885421307804,0.727860216649856,0.9248579054188513,0.07305928390359157,0.7213847298546362,0.8202778665457319,0.31350498042199915,0.5164723510202485,0.9557918840388292,0.7433007740557087,0.26166813816071527,0.2569259091743632,0.63879326164808,0.8301424272416544,0.6495984018191282,0.34873019595706367,0.4873630432539736,0.7119783780648155,0.8172742985884961,0.39276799353399183,0.17651241910151677,0.2913072116672829,0.09521210674545402,0.49821367728794336,8.037320484729947e-05,0.03938445116347625,0.8003499982249688,0.3159701484383086
Grik2_10_49659642_-,0.6208901709399234,0.010879029398548708,0.8840585214574379,0.8292954471878246,0.51070803012014,0.9313457423242234,7.547526061817572e-08,0.3703462417960927,0.41781235589252447,0.6215201006667159,0.4065415214487671,0.5551792374236176,0.84130043421166,0.4848636886924759,0.48557118659247706,0.364633625712374,0.6340622648519937,0.9012263749260543,0.9021100747957431,0.8995965872409823,0.31409595963424336,1.0,0.899106842497886,0.9346030994534978,0.8145532335520571,0.8987019318664725,0.32300989984531003,0.19888409339467056,0.810046928847175,0.0011973418197264011,0.4842568151067491,0.71853558739993,0.4767390499773545
Grik1_16_87733004_-,0.82713756942928,0.06262284285279233,0.9724563147427392,0.5331401608944891,0.8701598754415489,0.37834238259773273,0.4246325079452363,0.5443596809018251,0.8913589417862199,0.5137060129149812,0.5268408155146276,0.38293021943067784,0.9585780417492135,0.5392132072272813,0.15956506926754563,0.021427008285385386,0.44899309899466416,0.8259551486262803,0.5133695240172484,0.8327694335626444,0.3315716277814391,0.8632610159738735,0.8566330689528571,0.5073446531249547,0.05446091862638124,0.05501534754393952,0.01777608925988175,0.35554266817158525,0.958828997597339,0.0019204057925815642,0.5737574661507304,0.9935954685120587,0.4682532481584862
Cacna1g_11_94302443_-,0.023794974646307115,0.8566510674092721,1.0,0.9664733818955648,0.01396431103957878,0.881779719891899,0.7103034792943939,0.8289191950069092,0.13240822915802167,0.8877932049689389,0.22509119106288328,0.7225242755686345,0.9243274484569599,0.904055053928876,0.8516758934210306,0.6578173609888307,0.8772287734404121,0.28067791027967165,0.943231918138761,0.2909849360227978,0.8682352988371274,0.6630787426469698,0.43196004314328856,0.9195545813750967,0.22779716824843016,0.18632831578163944,0.6527841544545065,0.9561040840741739,0.9518883026606126,0.003294593763508048,0.2807859110139685,0.6221411572364159,0.8878580545398688
Gabrb3_7_57438613_+,0.02444995016582216,0.7669916735779458,0.7078045862261251,0.915911783283462,0.6596741391190092,0.9283428057910754,0.7841534201283992,0.9609699594597487,0.5745357203530848,0.9089244457316258,0.8379472782907982,0.34043776055887015,0.893149748609773,0.9451746228523429,0.9984638357566253,0.6621311361844734,0.8721682015154272,0.6737861109954776,0.8213552718159626,0.687363410156204,0.5045503340490526,0.7798373545782512,0.8650305362397479,0.7964482660915692,0.1180584062550264,0.04319828327461332,0.7143056793193352,0.7082899621164506,0.9735920448229652,0.011611211816437778,0.7002604207421395,0.8268641618462363,0.8735239692810961
Trpm7_2_126641284_-,0.07949943529186289,0.36774807137687887,0.7239801209468582,0.7796635487419253,0.20860401398324918,0.06406697412857484,0.801868043125932,0.45346231296366774,0.6702186100414785,0.5963191017655385,0.20426086861747783,0.8368163558794108,0.736574709495513,0.8667009656142445,0.7508197238012181,0.7999316396298696,0.8428234277692855,0.3980305495362494,0.10486504679663075,0.4126969273494034,0.3620673811960625,0.391325076966353,0.40867538863892855,0.14219647437936025,0.021819577662456124,0.025209923013217072,0.810346217684803,0.9867505658731055,0.9062361127629461,0.0002090490609801925,0.385749004666744,0.978056874939123,0.9196918517794404
Gabra5_7_57157887_-,0.00943418303049115,0.9790306354192452,0.48034432397180743,0.801016812445358,0.20369537442074354,0.46749255663761435,0.6816278535047929,0.8796522207984925,0.01131379893759138,0.8707260945889472,0.9208275285180602,0.3230665996830723,0.4499644136803366,0.8452931438481567,0.9081896098106716,0.7733246572815929,0.7589855778519318,0.4412411858617898,0.8214257053145058,0.45043333783991163,0.9439658064607479,0.39251116751662013,0.3473044036782096,0.8328301624495464,0.35411628413192814,0.1568374009024449,0.7857269193038042,0.5376787159971272,0.6675165120128885,0.0003584152822070959,0.3932155234818907,0.9153011143872362,0.7050596293252962
Kcnn2_18_45788264_+,0.00813378663826606,0.9647714062715828,0.9393331686158923,0.3628578723381691,0.8894151621338187,2.365831418557124e-06,0.054373748305384655,0.8211025324377722,0.3876384187129654,0.6378347386916111,0.7069215444785375,0.13285089086458224,0.8639432317995064,0.8786635712797145,0.9193870582127976,0.7613846072534616,0.14816903038611112,0.2238616176631876,0.1722327411146093,0.23213580461262706,0.5632685935802455,0.886222925151213,0.34997026700077905,0.16712355803935747,0.874149235025905,0.2915527325230809,0.7077851432427393,0.9668401912114962,0.7990387361147567,1.5933967542773113e-08,0.33972486695696763,0.7082527595523339,0.48236036703200724
Gria1_11_56905979_+,0.5205327773531458,0.945786892435409,0.9750393007746151,0.5085756425284552,0.040992163825518825,0.0831638397399202,4.1913413578974385e-08,0.8623662708609366,0.26584288813055407,0.6140877562385569,0.8944085337861682,0.9679945387656637,0.9496977314506694,0.8456115102108608,0.9573609530643274,0.9643195819119739,0.9657924452174729,0.9723304307063932,0.639547105908968,0.9674758177689649,0.8946143308254392,0.9595577246619488,0.6447807414063408,0.652893184469993,0.3634820341060687,0.4216523246841751,0.945532549882881,0.07977979808223992,0.9347738690816314,0.003258007799446028,0.09060563787537325,0.7228151163487656,0.8047018256031574
Htr3a_9_48811291_-,0.9505240799946981,1.0,0.34405046451823357,0.005280341426803583,0.8788831292184239,0.021132644751362523,0.06593814210949656,0.8428234277692855,0.8616473557526017,0.6570091686183809,0.8845549062191128,0.6761829148021388,0.8064663277745632,0.7619819068138322,0.8100329688235517,0.9790306354192452,0.586462955798376,0.5509966320993991,0.7768972348770128,0.5569969906645761,0.945440830921501,0.8636374738035875,0.9873242198100436,0.7091238720595612,0.5413525183132265,0.7837036043504789,0.9604690044661676,0.3989939732311798,0.9572145315031593,0.0011539114999475294,0.2561872247491386,0.9087843104924515,0.6954288164511128
Gria2_3_80609964_-,0.823437964735474,0.07354908720224637,0.6818031996827665,0.9532876170821887,0.2910415982392569,0.9734054345450308,0.16288677767987345,0.32229350119594635,0.5475993368886951,0.4564702034722889,0.316046635518499,0.9925577274833751,0.9238893220362691,0.27540427659422884,0.04595041362649226,0.05087873971786193,0.2029409950805087,0.9689657048973096,0.6004163114005279,0.9680864101411196,0.1280878902553045,0.9109328732094869,0.8771707075261702,0.6107990978013356,0.17355773839688463,0.3361100670711319,0.05835269304281657,0.849196997353248,0.814756841801653,0.03030829065222503,0.024287709685463895,0.8507157868431592,0.2947362799628561
Scn8a_15_100834151_+,0.05248002113074379,0.6808173053501575,0.8116609343696957,0.9856409013833222,0.6380989640524005,0.7070672477980973,0.5764910543037312,0.623237415419983,0.9757863212898128,0.7271316184459621,0.04293891950691514,0.7664525143161447,0.9760672267542425,0.062258959575785755,0.3027864572173563,0.9823753895818008,0.7244992639547376,0.19485918189379467,0.8295084982139723,0.20435864235013218,0.9674317577029796,0.9350028350968461,0.6171013792737908,0.820563301904408,0.057997591052533395,0.028222651223602766,0.9754985947505869,0.7627216320131213,0.972829454032263,0.018140946774573164,0.5422629253161738,0.5101503568621855,0.4532723327697932
Gria4_9_4432888_-,0.5996424677977279,0.6375936535162701,0.6797943451468305,0.4073271344959792,0.007832794262535582,0.5397761526563101,0.05690146716926011,0.7074896926236539,0.12066876612078191,0.6907037656856353,0.7004502915491271,1.0,0.8409164391153291,0.9990245161161052,0.9303123755919587,0.41136806014821276,0.22450935944114925,0.7863661718060122,0.12717660145766918,0.7946088849064636,0.6771242548842524,0.10003529832695478,0.832660526095918,0.17821349418585863,0.8312491084684553,0.5647065464060247,0.4493664329513208,0.026120729723901854,0.920924283902373,0.001238491700355891,0.2585984030032606,0.9798521677030216,0.5410155534383367
Pkd2_5_104642758_+,0.7050518515223455,0.2871348599009115,0.8514453282456014,0.39007837743868823,0.8216454412181413,0.040992163825518825,0.6402179810052381,0.7387870917877748,0.827082781908847,0.8989789874340459,0.9610076033844219,0.816802742425036,0.49313924616189003,0.9615454736928014,0.9206174254874476,0.4518312213271544,0.5239477460782563,0.7050970489890876,0.9519416427415939,0.6989202617731562,0.2056433639658741,0.8998522537286257,0.9266069080987047,0.9641826030043871,0.48167292241651116,0.6432417802300375,0.4536864561797416,0.8350913792430124,0.7671012941339935,0.0025259501900214533,0.5857500943682262,0.9876753743706136,0.24273297756212273
Asic1_15_99592574_+,0.84130043421166,0.7946279511644274,0.7922093602870318,0.13226291240350363,0.0002766798583183403,0.42465903692646484,0.3671499572187672,0.2776198667449859,0.7265454695193988,0.38152811672467546,0.9005535406438926,0.9473960249376453,0.3020182617690732,0.9505240799946981,0.7873532426502865,0.9806941394039892,0.7909112571531728,0.7712409218092202,0.21372174443725633,0.7724554320731569,0.5810510136458263,0.7077851432427393,0.9242211171439706,0.30149794103592464,0.7358114702744822,0.9609148915638642,0.9995250164341907,0.6563178799680615,0.7624678128312187,2.029109944685113e-05,0.26490428464004573,0.8238829294860964,0.7702326714520802
